Interpersonal Violence,Drug Use Disorders,gdp/percap,Domestic private health expenditure (PVT-D) per capita in US$,Deaths due to tuberculosis among HIV-negative people (per 100 000 population)
-0.3273835023106755,-0.1535450519544349,-0.3513584667432763,-0.3572231374405527,-0.4905398651982637
-0.3270012329319596,-0.1512473684449108,-0.2607257641204729,-0.3332725944681041,-0.512790662606716
-0.3272560791844369,-0.1498113162514583,-0.1796829762807808,-0.2797098708667285,-0.512790662606716
-0.3289125798255392,-0.1478008431806248,-0.1352112162943311,-0.3109396622546492,-0.5572922574236205
-0.3276383485631528,-0.1475136327419343,-0.0760734848388485,-0.2844801719825367,-0.5350414600151683
-0.3287851566993006,-0.1455031596711008,0.036613599150394,-0.2579546567814857,-0.5750928953503824
-0.3280206179418687,-0.1460775805484818,0.155535020903793,-0.1551208299597385,-0.5750928953503824
-0.3299319648354483,-0.1489496849353868,0.0667724025417004,-0.1545431118315265,-0.5528420979419302
-0.3303142342141642,-0.1498113162514583,0.0362605010403821,-0.1826367190948674,-0.5928935332771442
-0.3308239267191187,-0.1509601580062204,0.0686906615528977,-0.1540974435611915,-0.610694171203906
-0.3306965035928801,-0.1518217893222919,-0.000339031001251,-0.1961718295272642,-0.6151443306855964
-0.3315884654765506,-0.1532578415157444,0.0201031646816474,-0.2715722983750557,-0.6240446496489773
-0.3323530042339824,-0.1538322623931254,0.0143556166770985,-0.251599757371153,-0.6356150643013725
-0.3320981579815051,-0.1544066832705064,-0.0802664461374713,-0.269195400933269,-0.6284948091306678
-0.3317158886027892,-0.1552683145865779,-0.0544732097091179,-0.2519794007125495,-0.6151443306855964
-0.3319707348552665,-0.1552683145865779,-0.0075592084670738,-0.2355391934068576,-0.6151443306855964
-0.3319707348552665,-0.1546938937091969,0.0632016081307147,-0.2100865833010576,-0.610694171203906
-0.3318433117290278,-0.1541194728318159,0.0657549428025323,-0.1743836029775522,-0.6382851599903867
-0.3350288898849938,-0.171352099153246,-0.0998328342156574,0.2322639343548014,-0.6774465634292628
-0.3350288898849938,-0.1710648887145555,-0.0848127279642419,0.2535404677052399,-0.6729964039475723
-0.3350288898849938,-0.1710648887145555,-0.0370151571281854,0.317617661240075,-0.6685462444658818
-0.3350288898849938,-0.171352099153246,0.1207247459916056,0.557238634590204,-0.6636510690360223
-0.3350288898849938,-0.1716393095919365,0.2494900329590795,0.7445018392920856,-0.6592009095543319
-0.3350288898849938,-0.170777678275865,0.2997276621197345,0.816551542996247,-0.6551957660208105
-0.3350288898849938,-0.1704904678371745,0.3672386135468645,0.8853660251824209,-0.6658761487768676
-0.3351563130112324,-0.170203257398484,0.5317736191569234,1.0811134332529024,-0.6721063720512342
-0.3351563130112324,-0.170203257398484,0.7011728567370417,1.5695493513078496,-0.6672111966213747
-0.3351563130112324,-0.170203257398484,0.5854380105110545,1.4869191527412895,-0.6721063720512342
-0.3351563130112324,-0.170203257398484,0.5524369944127633,1.3099888494182872,-0.6725513879994033
-0.3351563130112324,-0.1704904678371745,0.617244002843127,1.3114083853904652,-0.6627610371396843
-0.3351563130112324,-0.1704904678371745,0.4796577799680001,1.174868832345603,-0.6587558936061628
-0.3351563130112324,-0.1704904678371745,0.4130759546610625,1.195402585245483,-0.6725513879994033
-0.3351563130112324,-0.170203257398484,0.3645084362189251,1.252959817047639,-0.6592009095543319
-0.3351563130112324,-0.1699160469597935,0.2043373556814134,0.985789942097912,-0.6689912604140509
-0.3351563130112324,-0.169628836521103,0.2402651092911532,1.0629895902592783,-0.6681012285177128
-0.3351563130112324,-0.1693416260824125,0.3102854783039865,1.1780050164701827,-0.6649861168805296
-0.3351563130112324,-0.1693416260824125,0.4244753708751268,1.3718542078336815,-0.660535957398839
-0.3351563130112324,-0.1693416260824125,0.4072729004045315,0.9356109961046358,-0.6600909414506699
-0.3263641173007665,-0.118218167995503,0.9388025557358796,0.2048800950775496,-0.6440703673165844
-0.3284028873205846,-0.118792588872884,0.9394534727165088,0.2217824768858111,-0.6440703673165844
-0.3286577335730619,-0.1199414306276461,1.0682802809983591,0.2829545735473512,-0.6462954470574296
-0.3284028873205846,-0.1205158515050271,1.4439340014876882,0.4668835193378374,-0.6543057341244725
-0.3300593879616869,-0.1199414306276461,1.7573416172483731,0.6479898994162018,-0.6440703673165844
-0.3286577335730619,-0.117643747118122,1.874700351450409,0.7009914111215999,-0.6551957660208105
-0.3301868110879256,-0.115920484485979,2.0425637648745414,0.7812282060141381,-0.6592009095543319
-0.3295496954567324,-0.1144844322925265,2.382739167030672,0.9794185364553448,-0.6551957660208105
-0.3301868110879256,-0.1116123279056215,2.696502451076397,1.1278590829413755,-0.6632060530878533
-0.3304416573404029,-0.1098890652734785,2.38204554554418,1.104931926367474,-0.6543057341244725
-0.3312061960978347,-0.1110379070282405,2.3808356397407406,1.1084807662979197,-0.6485205267982748
-0.3313336192240733,-0.1121867487830025,2.580709605744832,1.2077657531892212,-0.6640960849841914
-0.3333723892438915,-0.1156332740472885,2.4140454279620496,1.0965137479278126,-0.6592009095543319
-0.3334998123701301,-0.1167821158020505,2.56124759101483,1.1290805441267382,-0.6640960849841914
-0.3322255811077438,-0.117643747118122,2.642137812540001,1.1740930394305753,-0.6672111966213747
-0.332480427360221,-0.1190797993115745,2.164118904620641,0.9367994448255292,-0.6636510690360223
-0.332480427360221,-0.118218167995503,2.2553621584189694,0.967517543014176,-0.6592009095543319
-0.332480427360221,-0.118218167995503,2.426000764243085,1.0384118104619138,-0.6667661806732057
-0.3323530042339824,-0.1179309575568125,2.656198742209841,1.1630008513689036,-0.669881292310389
-0.3323530042339824,-0.1173565366794315,2.5459940996817774,1.164767018218009,-0.669881292310389
-0.3295496954567324,-0.1739369931014606,-0.6059541139890511,-0.4636718291216839,1.32512520333144
-0.3290400029517778,-0.1739369931014606,-0.6056880666918427,-0.4627144676520754,1.503131582599058
-0.3284028873205846,-0.1739369931014606,-0.6057856581366369,-0.4623513305429135,1.058115634430013
-0.3285303104468233,-0.1739369931014606,-0.6002022643225872,-0.4626154302586676,1.058115634430013
-0.3275109254369142,-0.1739369931014606,-0.5925353006814021,-0.4632756795480527,0.9246108499792997
-0.3272560791844369,-0.1739369931014606,-0.5888363579102748,-0.4625328990974944,0.969112444796204
-0.3272560791844369,-0.1739369931014606,-0.5838417877248012,-0.4612784254476625,0.880109255162395
-0.326491540427005,-0.1739369931014606,-0.5773168450747036,-0.4608822758740314,1.414128392965249
-0.3261092710482892,-0.1736497826627701,-0.5651265272400696,-0.4624998866330252,1.7256395566835807
-0.3259818479220505,-0.1736497826627701,-0.5641207140670345,-0.4631271234579411,1.7701411515004852
-0.3253447322908573,-0.1736497826627701,-0.5580778383352234,-0.4637048415861531,1.503131582599058
-0.32508988603838,-0.1736497826627701,-0.5468695098382239,-0.4624668741685558,1.236122013697631
-0.3248350397859028,-0.1736497826627701,-0.5386972193382029,-0.4622192806850365,1.1471188240638222
-0.3245801935334255,-0.1736497826627701,-0.5321532914912122,-0.4632261608513489,0.969112444796204
-0.32508988603838,-0.1736497826627701,-0.5240584139328913,-0.4622192806850365,0.8356076603454905
-0.3247076166596642,-0.1736497826627701,-0.5140129731034295,-0.4615425251634166,1.0136140396131086
-0.3247076166596642,-0.1736497826627701,-0.5061663954784336,-0.4599579268688921,0.880109255162395
-0.3243253472809482,-0.1736497826627701,-0.5000827615465032,-0.4580597101619096,0.6130996862609679
-0.3239430779022323,-0.1733625722240795,-0.4910328731926437,-0.4549400322695644,0.5685980914440634
-0.3239430779022323,-0.1733625722240795,-0.4881805733554278,-0.465008833932689,0.4350933069933498
-0.0364765051078654,-0.1647462590633645,-0.5899430557336529,-0.4367996830437057,-0.1434274256264086
-0.0186372674344561,-0.165033469502055,-0.5656406246930872,-0.4152755562097477,-0.2324306152602177
0.00977808971676,-0.1635974173086025,-0.5505944576816387,-0.3830718971199839,-0.2635817316320508
0.0322045599347603,-0.1630229964312214,-0.5372802249287919,-0.3412781171018998,-0.3080833264489553
0.052719683259181,-0.1630229964312214,-0.5238893863110448,-0.3236989797720184,-0.334784283339098
0.0734896528360789,-0.1618741546764595,-0.5081832112410366,-0.2989561376523075,-0.3169836454123362
0.0810076172841586,-0.1618741546764595,-0.4912243175370215,-0.2805681949429293,-0.3436846023024789
0.0831738104302154,-0.1618741546764595,-0.4783968707087818,-0.2986260130076149,-0.3792858781560025
0.0857222729549882,-0.1607253129216974,-0.4421643266367553,-0.2628570077551709,-0.4015366755644547
0.0798608091480108,-0.1604381024830069,-0.4428224069830135,-0.2611733720672386,-0.4460382703813593
0.0604924939597379,-0.1601508920443164,-0.4212856989544217,-0.2479683862795343,-0.4593887488264306
0.0262156730015443,-0.1598636816056259,-0.391012668593226,-0.1994070510452518,-0.4860897057165734
-0.0104821873551833,-0.1595764711669354,-0.36527648642586,-0.1805404276010693,-0.5083405031250257
-0.0447590083133769,-0.1592892607282449,-0.3451281430249818,-0.1946697623939129,-0.521690981570097
-0.0697339410561499,-0.1595764711669354,-0.3275492939978775,-0.2178445124513339,-0.512790662606716
-0.089739371875616,-0.1587148398508639,-0.3401377812119049,-0.1714785061042572,-0.5083405031250257
-0.1033736463831503,-0.1575659980961019,-0.3423481984269962,-0.2060590626358078,-0.521690981570097
-0.1064318014128776,-0.1567043667800304,-0.3325679412910289,-0.1963533980818452,-0.5083405031250257
-0.1023542613732412,-0.1558427354639589,-0.3221021309785161,-0.1869778581725751,-0.5172408220884065
-0.0948362969251615,-0.1549811041478874,-0.3289045328557359,-0.1849475916077156,-0.5305913005334779
-0.3041924933352434,-0.164459048624674,-0.5828563805926466,-0.4123044344075142,-0.610694171203906
-0.3016440308104707,-0.163884627747293,-0.5865847463340654,-0.4117597287437715,-0.610694171203906
-0.2984584526545047,-0.163310206869912,-0.5975116239238484,-0.417272810310138,-0.6151443306855964
-0.2948906051198229,-0.1630229964312214,-0.6028146064287108,-0.4313856388707469,-0.610694171203906
-0.2914501807113797,-0.1624485755538404,-0.605869462272659,-0.4319798632311936,-0.6240446496489773
-0.2878823331766978,-0.1621613651151499,-0.5990459863101967,-0.4210197250273991,-0.6240446496489773
-0.2832951006321069,-0.1615869442377689,-0.5872423507826051,-0.4176029349548306,-0.6284948091306678
-0.2785804449612772,-0.1615869442377689,-0.5722373197322369,-0.4094983749276271,-0.6284948091306678
-0.273738366164209,-0.1607253129216974,-0.5513858938348969,-0.3880072605581383,-0.6284948091306678
-0.2696608261245726,-0.1598636816056259,-0.5355113793771951,-0.3795725758862422,-0.6387301759385559
-0.2696608261245726,-0.1590020502895544,-0.5175602913345988,-0.3669288019945153,-0.6454054151610915
-0.2662204017161294,-0.1575659980961019,-0.5092244910768282,-0.3555229955203858,-0.6391751918867249
-0.2590847066467657,-0.1567043667800304,-0.4928885204848756,-0.3146865769719102,-0.6476304949019367
-0.2506747803150156,-0.1567043667800304,-0.490509145984322,-0.3156439384415188,-0.6627610371396843
-0.2622702848027316,-0.1561299459026494,-0.4808217618187517,-0.3003756736244857,-0.6636510690360223
-0.2694059798720953,-0.1546938937091969,-0.465790272955547,-0.2835393167451628,-0.6583108776579938
-0.2702979417557658,-0.1538322623931254,-0.4665065183503923,-0.3185160228503445,-0.6583108776579938
-0.2713173267656749,-0.1523962101996729,-0.526168209183785,-0.3618283762340146,-0.6583108776579938
-0.2720818655231067,-0.1515345788836014,-0.5168668586401064,-0.3447939445678761,-0.6583108776579938
-0.2725915580280613,-0.1506729475675298,-0.491599786870585,-0.3151157390100106,-0.6583108776579938
0.0300383667887034,-0.1722137304693175,-0.5616123916564314,-0.3300538791823512,-0.5795430548320728
0.0179331697960328,-0.1722137304693175,-0.557799351643503,-0.3270332386834138,-0.5928935332771442
0.0099055128429987,-0.172500940908008,-0.5547640932365271,-0.3289644678548655,-0.5928935332771442
0.0251962879916352,-0.172500940908008,-0.549990284844148,-0.3313248590644176,-0.6195944901672868
0.0463485269472491,-0.172500940908008,-0.5460601339252831,-0.3325793327142495,-0.6017938522405252
0.062913533358272,-0.172500940908008,-0.537959851782629,-0.3336357315772659,-0.610694171203906
0.077694616001954,-0.172500940908008,-0.5268929525488065,-0.3640071988889858,-0.6342800164568654
0.0780768853806699,-0.172500940908008,-0.5183149988113238,-0.3514129436939628,-0.6062440117222155
0.0728525372048857,-0.1722137304693175,-0.5104514473006951,-0.346494086488043,-0.6195944901672868
0.0825366947990222,-0.1722137304693175,-0.5144101553756586,-0.3416907729077656,-0.6284948091306678
0.068902420291488,-0.171926520030627,-0.5076532372496853,-0.341179079708492,-0.6151443306855964
0.0681378815340561,-0.171926520030627,-0.4923842645253032,-0.338587601247655,-0.6284948091306678
0.4504072602499696,-0.171926520030627,-0.4834792391406571,-0.333949349989724,-0.6195944901672868
0.4237758268660943,-0.171926520030627,-0.4788473816205358,-0.3432588649700555,-0.6240446496489773
0.4491330289875832,-0.171352099153246,-0.4742360998270973,-0.3385545887831858,-0.6195944901672868
0.4974263938320269,-0.171352099153246,-0.4675498382924856,-0.3339988686864278,-0.6333899845605273
0.0695395359226812,-0.171352099153246,-0.4616607411136561,-0.3300043604856473,-0.6284948091306678
0.0635506489894652,-0.1710648887145555,-0.4555055621355627,-0.3229892117859294,-0.6342800164568654
0.0622764177270788,-0.1710648887145555,-0.4466921692499237,-0.3199190525902881,-0.6017938522405252
0.0504260669868855,-0.1710648887145555,-0.440529586493092,-0.3133990908576091,-0.6342800164568654
-0.334264351127562,-0.1739369931014606,-0.5436763234761351,-0.4356112343228123,0.5685980914440634
-0.3343917742538006,-0.1739369931014606,-0.4940482074321485,-0.4122549157108103,0.6130996862609679
-0.3343917742538006,-0.1739369931014606,-0.4591750611380014,-0.3842603458408772,0.6576012810778724
-0.3343917742538006,-0.1739369931014606,-0.2997468065654243,-0.3357650355355332,0.7021028758947769
-0.3341369280013234,-0.1739369931014606,-0.1031020533485117,-0.2922381011328129,0.6576012810778724
-0.3340095048750847,-0.1739369931014606,0.0866886505828243,-0.2663728352211472,0.6576012810778724
-0.3338820817488461,-0.1736497826627701,0.2366087586288865,-0.2418610803527211,0.6576012810778724
-0.3337546586226074,-0.1736497826627701,0.4724941690461726,-0.1771566499929701,0.6130996862609679
-0.3337546586226074,-0.1736497826627701,1.0124886445981454,0.0736060301155343,0.5685980914440634
-0.3333723892438915,-0.1736497826627701,0.5766662386340107,-0.1742680593519098,0.4795949018102544
-0.3332449661176529,-0.1736497826627701,0.6420397917670307,-0.1242046569842759,1.1916204188807265
-0.3329901198651756,-0.1736497826627701,1.0016930160277526,-0.1047768216441159,0.5685980914440634
-0.332862696738937,-0.1733625722240795,1.0369412833692706,-0.2414319183146207,0.6130996862609679
-0.3327352736126983,-0.1733625722240795,0.9608028709544916,-0.0111204599448232,0.7021028758947769
-0.3323530042339824,-0.1733625722240795,0.9063707734456994,0.0576279973124121,1.1916204188807265
-0.3320981579815051,-0.1733625722240795,0.2624300198218419,-0.0581467155812851,0.969112444796204
-0.3318433117290278,-0.173075361785389,0.1059118549103423,-0.1227521085476284,1.058115634430013
-0.3315884654765506,-0.173075361785389,0.1515288193900494,-0.1229997020311479,1.414128392965249
-0.3312061960978347,-0.173075361785389,0.2116227649580784,-0.0936186086535058,1.2806236085145355
-0.3308239267191187,-0.1727881513466986,0.0595778089163808,-0.1636380457928078,1.6811379618666762
-0.2900485263227547,-0.172500940908008,-0.6599784244294622,-0.4766292214258688,-0.383736037637693
-0.2886468719341297,-0.1722137304693175,-0.659777861398466,-0.4777021265211197,0.3460901173595408
-0.2820208693697205,-0.1722137304693175,-0.6602467087232461,-0.4795508245313983,0.3905917121764454
-0.2795998299711864,-0.171926520030627,-0.6593066003843123,-0.4788905752420132,1.3696267981483443
-0.2762868286889818,-0.171926520030627,-0.6576543801743335,-0.4782798446493318,1.1026172292469176
-0.2743754817954022,-0.1716393095919365,-0.6580288327720731,-0.4791051562610633,0.791106065528586
-0.2724641349018226,-0.1716393095919365,-0.6574008336537611,-0.4784779194361474,0.4795949018102544
-0.2700430955032885,-0.171352099153246,-0.6568430909175292,-0.4780322511658123,0.7021028758947769
-0.2669849404735612,-0.171352099153246,-0.6580241844605772,-0.4804421610720684,0.2125853329088273
-0.2645639010750271,-0.171352099153246,-0.6547919206926698,-0.4740542491972664,0.3905917121764454
-0.2630348235601634,-0.1710648887145555,-0.6524533313728557,-0.470951077537156,0.3905917121764454
-0.2622702848027316,-0.1710648887145555,-0.6486318382167886,-0.470587940427994,0.3905917121764454
-0.2598492454041975,-0.170777678275865,-0.6474405957021168,-0.468178030521738,0.4350933069933498
-0.2576830522581407,-0.170777678275865,-0.6503844879243187,-0.4668740381752022,0.4350933069933498
-0.2566636672482316,-0.1704904678371745,-0.6454773816039545,-0.4633747169414606,0.2570869277257319
-0.2537329353447429,-0.1704904678371745,-0.650659175689944,-0.4724531446705072,0.1235821432750183
-0.2518215884511633,-0.170203257398484,-0.6494729633880805,-0.4699937160675473,0.1680837380919228
-0.2495279721788678,-0.170203257398484,-0.6522102672413388,-0.4770583834639691,0.1235821432750183
-0.2463423940229019,-0.1699160469597935,-0.65142965450295,-0.4717433766844182,0.0345789536412093
-0.2425197002357428,-0.169628836521103,-0.6522378900793364,-0.4730968877276578,0.0345789536412093
-0.3096716877635049,-0.1610125233603879,-0.4508667029071245,-0.4073525647371251,-0.3258839643757171
-0.3089071490060731,-0.1584276294121734,-0.4278987323189834,-0.4131462522514804,-0.3525849212658599
-0.3138766509293799,-0.1555555250252684,-0.3831025399950469,-0.39239791833255,-0.3748357186743121
-0.3159154209491981,-0.1555555250252684,-0.2845063226219718,-0.354351053031727,-0.3570350807475502
-0.3198655378625959,-0.1521089997609823,-0.1937170779383303,-0.3000620552120278,-0.3436846023024789
-0.3187187297264481,-0.1518217893222919,-0.1135258510991509,-0.2699877000805312,-0.5083405031250257
-0.3206300766200277,-0.1495241058127678,0.0051929039034114,-0.2470605435066297,-0.4460382703813593
-0.3215220385036982,-0.1455031596711008,0.224868018347823,-0.1555499919978389,-0.4638389083081212
-0.3239430779022323,-0.1452159492324103,0.3086622586129195,-0.0905484494578646,-0.4905398651982637
-0.3255995785433346,-0.1432054761615768,0.1244083400740069,-0.1340258651638809,-0.5083405031250257
-0.3280206179418687,-0.1437798970389578,0.124379741803669,-0.1240891133586335,-0.5394916194968588
-0.3277657716893914,-0.1411950030907433,0.2776338071459855,-0.0955828502894268,-0.521690981570097
-0.3285303104468233,-0.1383228987038382,0.2765412731912986,-0.0984054160015486,-0.5572922574236205
-0.3292948492042551,-0.1417694239681243,0.3685755930245264,-0.0283034477010735,-0.5928935332771442
-0.3305690804666415,-0.1420566344068148,0.4388214216721208,0.0080267694473479,-0.5795430548320728
-0.3309513498453574,-0.1429182657228863,0.2898260556285494,-0.0414919272565431,-0.6062440117222155
-0.3312061960978347,-0.1411950030907433,0.3459797085380989,-0.0130681953485096,-0.5839932143137633
-0.3305690804666415,-0.1391845300199097,0.4741878641506772,0.0988110467378149,-0.5973436927588346
-0.3304416573404029,-0.1383228987038382,0.6320541348402081,0.1845279107322504,-0.6329449686123583
-0.3304416573404029,-0.1374612673877667,0.6714824869397855,0.1835045243337033,-0.6240446496489773
0.5278805210030614,-0.1371740569490762,-0.6601371377372881,-0.4873252599139092,3.1051889960076204
0.5105509758346066,-0.1380356882651477,-0.6603843839023116,-0.4873747786106132,3.149690590824525
0.554766800639414,-0.1383228987038382,-0.6607886315202168,-0.4873582723783785,2.882681021923098
0.5222739034485613,-0.1383228987038382,-0.6603984933581525,-0.4873087536816746,2.6601730478385752
0.4735982692254016,-0.1377484778264572,-0.6595071020899835,-0.4872592349849707,2.393163478937148
0.4789500405274244,-0.1365996360716952,-0.6581574599342903,-0.4871932100560322,2.170655504852625
0.5032878576390043,-0.1360252151943142,-0.6564571255427175,-0.4850308936332956,1.992649125585008
0.4799694255373335,-0.1343019525621712,-0.6541584846714443,-0.4831987018552516,1.7256395566835807
0.5045620889013906,-0.1322914794913377,-0.6501804286080597,-0.4819442282054197,1.3696267981483443
0.4848115043344018,-0.1274089020335991,-0.6492214740818784,-0.4790061188676556,1.1471188240638222
0.4724514610892539,-0.1311426377365757,-0.65083410929789,-0.4777846576822929,0.9246108499792997
0.4774209630125608,-0.1294193751044327,-0.6492720059356994,-0.4776526078244159,0.791106065528586
0.5067282820474475,-0.1305682168591947,-0.6432878792770172,-0.4745494361643054,0.9246108499792997
0.4764015780026517,-0.1288449542270517,-0.6416907061710827,-0.4747805234155902,0.969112444796204
0.49245689190872,-0.1265472707175276,-0.6384895020205067,-0.4694655166360392,0.9246108499792997
0.5051992045325838,-0.1253984289627656,-0.6348517748840597,-0.468805267346654,0.4795949018102544
0.5430438730254593,-0.1219519036984796,-0.6314010440536092,-0.4684421302374921,0.4795949018102544
0.5808885415183347,-0.1185053784341935,-0.630240462567558,-0.4747640171833556,0.4350933069933498
0.6006391260853235,-0.1150588531699075,-0.6286397829549762,-0.474830042112294,0.3015885225426363
0.5764287320999824,-0.111899538344312,-0.6253821470579628,-0.4720404888646415,0.1680837380919228
-0.332862696738937,-0.1733625722240795,-0.5484864827952275,-0.4716443392910103,-0.5928935332771442
-0.3327352736126983,-0.1733625722240795,-0.5510062176123807,-0.4713802395752563,-0.5973436927588346
-0.3326078504864597,-0.1733625722240795,-0.5391917249668017,-0.4701257659254244,-0.5884433737954538
-0.332862696738937,-0.1733625722240795,-0.5076674794790966,-0.4637213478183878,-0.5483919384602397
-0.3331175429914143,-0.1733625722240795,-0.4809466461765689,-0.4555672690944805,-0.5038903436433352
-0.3329901198651756,-0.1733625722240795,-0.4635348636927683,-0.4547254512505142,-0.5305913005334779
-0.3329901198651756,-0.1736497826627701,-0.4588807563668542,-0.4431215699895691,-0.5483919384602397
-0.3329901198651756,-0.1736497826627701,-0.4408405655035388,-0.4309399706004119,-0.4949900246799543
-0.3331175429914143,-0.1736497826627701,-0.4352865370821677,-0.4338120550092376,-0.561742416905311
-0.3331175429914143,-0.1736497826627701,-0.4800858259940357,-0.4249151958347718,-0.5839932143137633
-0.3331175429914143,-0.1736497826627701,-0.4640411017873101,-0.4246345898867831,-0.5483919384602397
-0.3331175429914143,-0.1736497826627701,-0.4247747974236245,-0.4050416922242769,-0.5305913005334779
-0.3329901198651756,-0.1736497826627701,-0.4144013022845579,-0.3981916058469053,-0.512790662606716
-0.3329901198651756,-0.1736497826627701,-0.4025487229687879,-0.3899054772651208,-0.512790662606716
-0.3331175429914143,-0.1736497826627701,-0.3860555277645505,-0.3832699719067994,-0.5083405031250257
-0.3331175429914143,-0.1733625722240795,-0.3980098332727695,-0.3895423401559589,-0.5038903436433352
-0.3331175429914143,-0.1733625722240795,-0.3856018928082738,-0.390120058284171,-0.4949900246799543
-0.3332449661176529,-0.1733625722240795,-0.3633444135396718,-0.3901860832131096,-0.4905398651982637
-0.3332449661176529,-0.1733625722240795,-0.3504201276329722,-0.3841613084474694,-0.4860897057165734
-0.3333723892438915,-0.1733625722240795,-0.3594878590065855,-0.3845079393243967,-0.4816395462348829
-0.3178267678427777,-0.115346063608598,0.6065999144962814,0.1989378514730827,-0.5661925763870015
-0.3176993447165391,-0.1144844322925265,0.6385780351176819,0.2176064001304496,-0.5928935332771442
-0.3196106916101186,-0.1133355905377645,0.7436552128721973,0.2945419485760618,-0.5928935332771442
-0.3213946153774595,-0.1110379070282405,1.0545758034567707,0.4848423000091152,-0.6062440117222155
-0.3199929609888345,-0.1058681191318114,1.3093395021219396,0.6193845989535872,-0.6195944901672868
-0.3216494616299368,-0.1015599625514539,1.3820065172720577,0.6915993649800951,-0.610694171203906
-0.3219043078824141,-0.0978262268484774,1.4996665644885387,0.7044247074264028,-0.6240446496489773
-0.3219043078824141,-0.0920820180746673,1.8884485566730649,0.8892614959897936,-0.6284948091306678
-0.3212671922512209,-0.0892099136877623,2.176794244896261,1.07497311486162,-0.6240446496489773
-0.3227962697660846,-0.0871994406169288,1.8510197844748608,1.0135369184843257,-0.6329449686123583
-0.3239430779022323,-0.0883482823716908,1.81302060470021,1.0134873997876217,-0.6373951280940486
-0.3241979241547096,-0.0892099136877623,2.0684124475074954,1.130169955454224,-0.6284948091306678
-0.3267463866794823,-0.0909331763199053,1.896862593499605,1.0329482475922511,-0.6365050961977106
-0.326491540427005,-0.0926564389520483,2.023311204432296,1.167275965517673,-0.6516356384354581
-0.3262366941745278,-0.0966773850937153,2.0572924310653358,1.1699004564429791,-0.6440703673165844
-0.326873809805721,-0.0984006477258584,1.6562874484572172,0.9691516600054046,-0.650300590590951
-0.3276383485631528,-0.0972518059710964,1.7164535773397904,1.0115231581517008,-0.6560857979171486
-0.3273835023106755,-0.0943797015841913,1.86307262948421,1.0451628594458775,-0.6489655427464438
-0.3272560791844369,-0.0923692285133578,2.063781653002025,1.106896168003395,-0.6529706862799652
-0.3272560791844369,-0.0906459658812148,1.9917562896111949,0.965305707894736,-0.6534157022281343
-0.2464698171491405,0.0865628747908252,0.4998380068261546,0.4820362405292279,-0.5884433737954538
-0.2453230090129928,0.1006361862866599,0.5030339162503803,0.4948615829755359,-0.5928935332771442
-0.2448133165080382,0.1112629725182085,0.6000004606073698,0.600600506670578,-0.6017938522405252
-0.2494005490526292,0.1247618631366621,0.8816497181641101,0.8667965139184618,-0.6017938522405252
-0.2530958197135497,0.1273467570848766,1.1018943844299465,1.0705329383905045,-0.610694171203906
-0.257555629131902,0.1417072790194017,1.1572450232083928,1.1288494568754537,-0.610694171203906
-0.2583201678893339,0.1557805905152364,1.247302645467449,1.3162116989707429,-0.6195944901672868
-0.2618880154240157,0.1744492690301191,1.5145239441760667,1.566231598628689,-0.6240446496489773
-0.259339552899243,0.2060424172860743,1.7210033997041487,1.8397398667565137,-0.6284948091306678
-0.2573007828794247,0.2364867237872676,1.51954771518284,1.8017425201523949,-0.6284948091306678
-0.262142861676493,0.2568786649342933,1.467000303638051,1.7493847515041472,-0.6329449686123583
-0.2608686304141066,0.2692287137979849,1.6302923256136952,1.9343866023898848,-0.6329449686123583
-0.2598492454041975,0.278419447836081,1.4759894097371855,1.7865402802643,-0.6382851599903867
-0.2632896698126407,0.2870357609967961,1.5665105649361732,1.8968184178238656,-0.6382851599903867
-0.2697882492508113,0.2939288115253681,1.592029313838624,1.9354925199496045,-0.6440703673165844
-0.2676220561047544,0.3137463317950128,1.2539720404346597,1.4252683753449455,-0.6445153832647534
-0.2706802111344817,0.3051300186342978,1.272038208005131,1.2564261258169116,-0.6471854789537677
-0.2701705186295272,0.3186289092527514,1.3599296249450286,1.2632927184265177,-0.6471854789537677
-0.269533402998334,0.3364359564515625,1.5146050968271156,1.3590948903163125,-0.6471854789537677
-0.2692785567458567,0.3539557932116832,1.4503122927033147,1.3393204240992254,-0.6471854789537677
-0.3306965035928801,-0.172500940908008,-0.4389126567645519,-0.3617128326083722,2.6601730478385752
-0.3304416573404029,-0.172500940908008,-0.4601718854883307,-0.3693222056685368,3.238693780458334
-0.3301868110879256,-0.172500940908008,-0.4527354657770097,-0.3491350836455839,4.039722487162615
-0.3299319648354483,-0.172500940908008,-0.4117607973946749,-0.3247058599383309,4.262230461247137
-0.3299319648354483,-0.172500940908008,-0.3696083428273077,-0.3092890390311861,4.707246409416182
-0.329677118582971,-0.172500940908008,-0.3126446384946857,-0.2929808815833714,3.9952208923457104
-0.3295496954567324,-0.172500940908008,-0.2947946173180854,-0.273569552475446,3.3276969700921426
-0.3290400029517778,-0.1722137304693175,-0.2202835286154226,-0.2338885701833946,3.5947065389935697
-0.3289125798255392,-0.1722137304693175,-0.1197392805353127,-0.2077757107882094,2.5266682633878617
-0.3286577335730619,-0.1722137304693175,-0.2468062372935086,-0.2034675841749709,3.238693780458334
-0.3287851566993006,-0.1722137304693175,-0.1808428568281184,-0.3634294807607737,2.8381794271061933
