,HIV/AIDS,Acute Hepatitis,per_capita-Malaria,per_capita-HIV/AIDS,"Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)_y"
545,-0.2883046448754743,-0.15052708550793664,-0.3970889616897243,-0.3612577538551899,0.33695552238574294
546,-0.29026125900244487,-0.15052708550793664,-0.3970889616897243,-0.36276797664571003,0.24310617733109144
547,-0.29156566842042525,-0.15052708550793664,-0.3970889616897243,-0.363785260493013,0.24310617733109144
548,-0.29263988794111495,-0.15052708550793664,-0.3970889616897243,-0.3646220309765992,-0.5546132556334454
549,-0.29359901251315934,-0.1507543384401542,-0.3970889616897243,-0.3653640298550822,0.2900308498584172
550,-0.2952870717599575,-0.1507543384401542,-0.3970889616897243,-0.36660488210666303,0.33695552238574294
551,-0.29375247244468644,-0.1507543384401542,-0.3970889616897243,-0.3655859087149624,0.2900308498584172
552,-0.29379083742756823,-0.1507543384401542,-0.3970889616897243,-0.3656673548899097,0.2900308498584172
553,-0.29390593237621354,-0.1507543384401542,-0.3970889616897243,-0.36579974111786195,0.33695552238574294
554,-0.29405939230774064,-0.15052708550793664,-0.3970889616897243,-0.36595580795172233,0.15201710713098862
555,-0.2942895822050313,-0.15052708550793664,-0.3970889616897243,-0.36611230040183135,0.15201710713098862
556,-0.2944814071194402,-0.15052708550793664,-0.3970889616897243,-0.36633670284146985,0.15201710713098862
557,-0.29866319025355376,-0.15029983257571908,-0.39248860806579006,-0.05964922797806164,-0.2026782116785027
558,-0.2984330003562631,-0.1507543384401542,-0.3925759242787985,-0.05287945503939504,-0.052519259591060415
559,-0.298279540424736,-0.15120884430458933,-0.3970889616897243,-0.05046923232217981,0.05540748722178869
560,-0.2981260804932089,-0.15166335016902444,-0.3970889616897243,-0.04805432290586859,0.4401898019458594
561,-0.2981260804932089,-0.151890603101242,-0.3970889616897243,-0.053648077121800496,-0.40914677079873574
562,-0.29854809530490845,-0.15211785603345956,-0.3970889616897243,-0.08065862930235056,0.2571835790892892
563,-0.29923866499678037,-0.15211785603345956,-0.3970889616897243,-0.12033596372857246,0.2337212428256263
564,-0.2996990447913617,-0.15211785603345956,-0.3970889616897243,-0.1472712329518192,0.5387316142532433
565,-0.30004432963729766,-0.1523451089656771,-0.3970889616897243,-0.16769675835674944,0.23841371007835888
566,-0.30008269462017945,-0.1523451089656771,-0.3970889616897243,-0.1726467490799297,-0.42322417255693345
567,-0.30012105960306124,-0.1523451089656771,-0.3970889616897243,-0.17741652702789068,0.11171709425457958
568,-0.30038961448323365,-0.1523451089656771,-0.3970889616897243,-0.19283665409530226,0.07886982348545156
569,-0.3006581693634061,-0.1523451089656771,-0.3970889616897243,-0.20782696528384587,0.06479242172725383
570,-0.30104181919222384,-0.1523451089656771,-0.3970889616897243,-0.22764741114526316,-0.05721172684379299
571,-0.30134873905527804,-0.1523451089656771,-0.3970889616897243,-0.24346935332539824,0.11171709425457958
572,-0.30150219898680514,-0.1523451089656771,-0.3970889616897243,-0.25204384015209236,0.21964384106742868
573,-0.3016172939354505,-0.1523451089656771,-0.3970889616897243,-0.2587045068976676,0.0753504730459021
574,-0.3018091188498594,-0.1523451089656771,-0.39356112636648416,-0.26850690086207085,0.0753504730459021
575,-0.3020009437642682,-0.1523451089656771,-0.390033291043244,-0.27678949268510916,0.0753504730459021
576,-0.3021160387129136,-0.1523451089656771,-0.36616220309100034,-0.2841228354697863,0.0753504730459021
577,-0.08777087935243215,-0.04621798962007739,1.3712363879786365,0.2871374186002341,-0.6484626006880968
578,-0.07273180606277603,-0.030310284364848315,1.2646569331034343,0.3125644083816741,-0.6484626006880968
579,-0.058536762396518977,-0.015311590838489467,1.03018402397358,0.3324516923027277,-0.6015379281607711
580,-0.04775620220673998,-0.0014491619732184106,0.986454700697954,0.33734078572921705,-0.6484626006880968
581,-0.04261529450058202,0.006731943586613688,0.8809535312388493,0.3235539058130806,-0.6437701334353643
582,-0.04338259415821753,0.012413266892052644,0.8934348823614923,0.29913002158789176,-0.5780755918971083
583,-0.056580148269548415,0.01582206087531602,0.9879874891557068,0.24871223344650156,-0.6484626006880968
584,-0.0726167111141307,0.011958761027617528,1.0727196405266148,0.19454165500540202,-0.6437701334353643
585,-0.10039295872053638,-0.0005401502443481775,1.1027335952371837,0.11534860315626393,-0.43730157431513117
586,-0.1282843012755874,-0.012584555651878767,1.1262702342060615,0.0396552338794198,-0.6390776661826317
587,-0.13307992413580938,-0.020765661211710865,1.058153798254828,0.020256683266999212,-0.6250002644244339
588,-0.1251000076964,-0.028492260907107846,0.9318995904139641,0.03034598200346447,-0.3856844345350729
589,-0.11604587173630092,-0.03530984887363459,0.8239903561383256,0.04236343526953611,-0.47014884508425914
590,-0.10633953106721164,-0.040309413382420875,0.7565661595573782,0.055284678940051936,-0.6437701334353643
591,-0.10307850752226069,-0.04621798962007739,0.6812311169432845,0.05400176332022226,-0.6437701334353643
592,-0.12053457473346868,-0.050535795332211,0.6944097896863612,0.009605616476765553,-0.6437701334353643
593,-0.12337358346672009,-0.05462634811212705,0.7076140376522441,-0.00332715554396327,-0.5968454609080385
594,-0.10841124014282753,-0.057807889163172865,0.7068293884557795,0.019839784742144356,-0.5968454609080385
595,-0.11408925760933035,-0.05962591262091333,0.7022413353454804,0.008452502864976738,-0.5968454609080385
596,-0.12410251814147383,-0.06030767141756601,0.7391501485991524,-0.02467230351949899,-0.5968454609080385
597,-0.2843530516386514,-0.15166335016902444,-0.3970889616897243,-0.3411109939006255,0.9094365272191164
598,-0.2820511526657448,-0.151890603101242,-0.3970889616897243,-0.3378397346002661,-0.6437701334353643
599,-0.28604111088544953,-0.151890603101242,-0.3970889616897243,-0.3444610952267848,0.8531269201863257
600,-0.28688514050884856,-0.151890603101242,-0.3970889616897243,-0.3460698602333405,0.9751310687573725
601,-0.2878059000980112,-0.151890603101242,-0.3970889616897243,-0.34775509445635705,0.543424081505976
602,-0.2882662798925925,-0.15211785603345956,-0.3970889616897243,-0.34870244432854935,0.5668864177696388
603,-0.28742225026919344,-0.15211785603345956,-0.3970889616897243,-0.3476699071557549,0.3932651294185338
604,-0.2882662798925925,-0.15211785603345956,-0.3970889616897243,-0.34916015093851716,0.6795056318352205
605,-0.2884197398241196,-0.15211785603345956,-0.3970889616897243,-0.34960256787712635,0.36980279315487086
606,-0.28665495061155793,-0.15211785603345956,-0.3970889616897243,-0.34723489919373207,0.6888905663406857
607,-0.28692350549173035,-0.15211785603345956,-0.3970889616897243,-0.3478448881942634,0.806202247659
608,-0.2846599715017056,-0.15211785603345956,-0.3970889616897243,-0.3448097760859633,-0.5452283211279803
609,-0.28569582603951355,-0.15211785603345956,-0.3970889616897243,-0.3465136249935994,0.5950412212860342
610,-0.2832404671350799,-0.15211785603345956,-0.3970889616897243,-0.3432608628250611,0.15394929952917263
611,-0.2835473869981341,-0.15211785603345956,-0.3970889616897243,-0.3439220743482521,0.6888905663406857
612,-0.2828951822891439,-0.15211785603345956,-0.3970889616897243,-0.3432368768988745,0.576271352275104
613,-0.2841995917071243,-0.15211785603345956,-0.3970889616897243,-0.34525563548776333,0.4756765855446494
614,-0.28458324153594206,-0.15211785603345956,-0.3970889616897243,-0.3459803883927804,0.4756765855446494
615,-0.284928526381878,-0.15211785603345956,-0.3970889616897243,-0.346453014418071,0.4756765855446494
616,-0.28535054119357756,-0.15211785603345956,-0.3970889616897243,-0.3473856885800039,0.4756765855446494
617,0.07451299823747952,2.8335311674408215,-0.39690105090372374,-0.36560877906188066,-0.5639981901389106
618,0.11859436356863992,2.4508372295864533,-0.39703446088924066,-0.36480925118739926,-0.6484626006880968
619,0.14744483069573533,2.0524628394090736,-0.3969960327244853,-0.36430556331183916,-0.559305722886178
620,0.1631744736772634,1.6649965899781365,-0.3970180883035263,-0.3640536694542351,0.1821041030455681
621,0.21078541743354717,1.4011559356735512,-0.39701079237952197,-0.36320624827419823,-0.5639981901389106
622,0.2747014789145857,1.2191263369672871,-0.3970218729762875,-0.3620638214809504,-0.6250002644244339
623,0.2632303490329347,1.0989095358241987,-0.39703434433439533,-0.36233063853265524,-0.6484626006880968
624,0.27094171059217165,0.9868738402409425,-0.39705725524465185,-0.3622389647322746,-0.6109228626662362
625,0.3215067580303521,0.9277880778643773,-0.39706642569251205,-0.36136147667859453,-0.6109228626662362
626,0.323578467105968,0.871429350674423,-0.39707550675816494,-0.3613802990470286,-0.6015379281607711
627,0.33731313097764376,0.8316600875363502,-0.39707111011903373,-0.36118679092236616,-0.5686906573916432
628,0.35085596993491064,0.8039352298058081,-0.3970726782603575,-0.360998893361639,-0.5499207883807129
629,0.3270696805482096,0.7916635714660599,-0.3970889616897243,-0.36148538405377356,-0.5639981901389106
630,0.3759083037567102,0.7921180773304951,-0.3970889616897243,-0.3606624908765354,1.0924427500756868
631,0.5315166743251929,0.7882547774827966,-0.3970889616897243,-0.3579376426152405,-0.5686906573916432
632,0.6955653411276662,0.7946178595848882,-0.3970889616897243,-0.3550833848130632,-0.5686906573916432
633,0.823781113918561,0.8089347943145944,-0.3970889616897243,-0.35288315335959053,-0.5639981901389106
634,0.8862776710329737,0.7739378427530904,-0.3970889616897243,-0.3518542382708102,-0.4436502064805929
635,0.9122123994610543,0.7200788978175291,-0.3970889616897243,-0.35139647010275077,-0.4436502064805929
636,0.9137086337934435,0.6934903047480748,-0.3970889616897243,-0.3515074596480444,-0.4436502064805929
637,-0.22784143185379563,-0.1448457622024977,-0.35376107623503655,-0.3253245000544458,-0.6296927316771666
638,-0.21959296053421382,-0.14575477393136793,-0.32531244019487066,-0.3207293210021275,0.1821041030455681
639,-0.211689774060568,-0.14598202686358547,-0.3493660270241329,-0.31656590257074996,-0.6343851989298991
640,-0.2045922522274395,-0.1464365327280206,-0.36217344369784304,-0.31306794172290126,-0.6250002644244339
641,-0.20113940376807965,-0.14666378566023816,-0.3757163903548451,-0.31185908934068407,-0.6250002644244339
642,-0.20206016335724228,-0.14711829152467326,-0.38187425800723596,-0.31322834089666196,0.684198099087953
643,-0.20286582799775957,-0.14734554445689083,-0.3820292831759501,-0.3144845472087661,-0.6156153299189688
644,-0.19895259974381843,-0.14802730325354352,-0.3809698847425217,-0.3130149949933507,-0.6296927316771666
645,-0.2006022940077348,-0.14848180911797862,-0.3910803661536273,-0.31469552910690485,-0.6156153299189688
646,-0.20271236806623247,-0.14893631498241375,-0.39124474674150955,-0.31657975961857693,-0.6156153299189688
647,-0.19906769469246377,-0.14939082084684885,-0.3882706604085315,-0.31525519428113263,0.6935830335934182
648,-0.2020217983743605,-0.14984532671128398,-0.3925320085442932,-0.3175249640666923,-0.019671988821932395
649,-0.20585829666253808,-0.15007257964350154,-0.3903967351090684,-0.3202070337208481,-0.6203077971717014
650,-0.20229035325453293,-0.15007257964350154,-0.3921578283471066,-0.31890141231647906,-0.6250002644244339
651,-0.20317274786081377,-0.15029983257571908,-0.3919543612625499,-0.3199464255356555,-0.6250002644244339
652,-0.20290419298064133,-0.15029983257571908,-0.3914579515864706,-0.32036372392734325,-0.6250002644244339
653,-0.20608848655982873,-0.15029983257571908,-0.3894204655318079,-0.32253516177924413,-0.6250002644244339
654,-0.20697088116610957,-0.15007257964350154,-0.39182040386744876,-0.3234872328186691,-0.38651251699143746
655,-0.2083520205498535,-0.15029983257571908,-0.3947243333757896,-0.32418849187210624,-0.38651251699143746
656,-0.2102319047110605,-0.15029983257571908,-0.3948510738528837,-0.32605852570475335,-0.38651251699143746
657,-0.30422611277141126,-0.15052708550793664,0.27805358022025023,-0.37286755783153563,-0.6296927316771666
658,-0.30422611277141126,-0.15052708550793664,0.3385434766093588,-0.37286755783153563,-0.6296927316771666
659,-0.30422611277141126,-0.15052708550793664,0.3675890296818924,-0.37286755783153563,-0.6343851989298991
660,-0.3041877477885295,-0.1507543384401542,0.5351792051297068,-0.3712929079323167,-0.6203077971717014
661,-0.3041877477885295,-0.1507543384401542,0.6604078462974323,-0.3713349818836205,-0.6156153299189688
662,-0.3041877477885295,-0.1507543384401542,0.2984282971708799,-0.3713763034010836,-0.6390776661826317
663,-0.3041877477885295,-0.15098159137237177,1.0435150817361165,-0.3714159588217509,-0.6062303954135037
664,-0.3041877477885295,-0.15052708550793664,0.2414760341219746,-0.371453206844785,-0.6296927316771666
665,-0.3041877477885295,-0.15052708550793664,0.13755285562966799,-0.3714881919266233,-0.6390776661826317
666,-0.3041877477885295,-0.1507543384401542,0.7299222784653181,-0.3715210042243094,-0.6390776661826317
667,-0.3041877477885295,-0.15098159137237177,1.2086237646490292,-0.37155172360716215,-0.6296927316771666
668,-0.3041877477885295,-0.1507543384401542,0.9378251127213305,-0.371580457798867,-0.6250002644244339
669,-0.3041877477885295,-0.1507543384401542,0.9018942030140831,-0.37160733857520695,-0.6296927316771666
670,-0.3041877477885295,-0.1507543384401542,0.6787125341903659,-0.37163247300473656,-0.6109228626662362
671,-0.3041877477885295,-0.15029983257571908,-0.3325808897028013,-0.3716559501897955,-0.6270113218184623
672,-0.3041877477885295,-0.15029983257571908,-0.3641506439229815,-0.3716778344049512,-0.6270113218184623
673,-0.3041877477885295,-0.15029983257571908,-0.37218882219964067,-0.3716983553442602,-0.6270113218184623
674,-0.3041877477885295,-0.15029983257571908,-0.3456659028287558,-0.37171774655767287,-0.6270113218184623
675,-0.3041493828056477,-0.15052708550793664,-0.06896087181510317,-0.3705679352838101,-0.6270113218184623
676,-0.3041493828056477,-0.15052708550793664,0.015790763873518094,-0.37063916242104594,-0.6270113218184623
677,-0.2984330003562631,-0.15257236189789466,-0.3970889616897243,-0.3367317853591417,-0.5639981901389106
678,-0.2978191606301547,-0.15257236189789466,-0.3970889616897243,-0.33364659282449655,0.40734253117673147
679,-0.29854809530490845,-0.15257236189789466,-0.3970889616897243,-0.33866847151250107,0.20087397205649837
680,-0.29789589059591826,-0.15257236189789466,-0.3970889616897243,-0.3353271748808341,-0.5874605264025734
681,-0.29854809530490845,-0.15257236189789466,-0.3970889616897243,-0.3397055789599014,-0.5827680591498409
682,-0.29847136533914487,-0.15257236189789466,-0.3970889616897243,-0.33975252892410185,-0.5686906573916432
683,-0.2977807956472729,-0.15257236189789466,-0.3970889616897243,-0.336309246433967,0.4401898019458594
684,-0.29897011011660796,-0.15257236189789466,-0.3970889616897243,-0.34347751165349966,-0.5546132556334454
685,-0.29835627039049956,-0.15279961483011223,-0.3970889616897243,-0.34050913665454907,-0.5546132556334454
686,-0.29893174513372617,-0.15257236189789466,-0.3970889616897243,-0.3440864296013759,-0.5639981901389106
687,-0.29824117544185424,-0.15257236189789466,-0.3970889616897243,-0.34077307149283764,-0.559305722886178
688,-0.29831790540761777,-0.15257236189789466,-0.3970889616897243,-0.34160228007408616,0.3228781206275451
689,-0.29709022595540097,-0.15257236189789466,-0.3970889616897243,-0.33559254182366777,-0.2120631461839678
690,-0.2974738757842187,-0.15257236189789466,-0.3970889616897243,-0.3380441824627139,-0.5405358538752477
691,-0.29693676602387387,-0.15257236189789466,-0.3970889616897243,-0.3357428855452132,-0.52645845211705
692,-0.2979726205616818,-0.15257236189789466,-0.3970889616897243,-0.34140822932955567,-0.5217659848643175
693,-0.29816444547609067,-0.15257236189789466,-0.3970889616897243,-0.34273872365174063,-0.5217659848643175
694,-0.29835627039049956,-0.15257236189789466,-0.3970889616897243,-0.34403370317119014,-0.32275016785136545
695,-0.29850973032202666,-0.15257236189789466,-0.3970889616897243,-0.3447875294368201,-0.32275016785136545
696,-0.29862482527067197,-0.15257236189789466,-0.3970889616897243,-0.3459684686728533,-0.32275016785136545
697,-0.30372736799394817,-0.15279961483011223,-0.3970889616897243,-0.3701291132702219,2.6691117469938304
698,-0.3039959228741206,-0.15279961483011223,-0.3970889616897243,-0.37161171218565203,5.522131836655233
699,-0.3038040979597117,-0.15279961483011223,-0.3970889616897243,-0.3705867078384507,3.0820488652342966
700,-0.30391919290835706,-0.15279961483011223,-0.3970889616897243,-0.3712149386269317,2.5471075984227833
701,-0.3039959228741206,-0.15279961483011223,-0.3970889616897243,-0.3716278426063205,2.4016411135880738
702,-0.30403428785700237,-0.1530268677623298,-0.3970889616897243,-0.3718342400669848,-0.4748413123369918
703,-0.30376573297682996,-0.1530268677623298,-0.3970889616897243,-0.37038695792925047,1.7916203707328398
704,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.3720404267583468,1.932394388314817
705,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,-0.3712126441518794,1.9887039953476078
706,-0.30361227304530286,-0.1530268677623298,-0.3970889616897243,-0.36955615717569684,1.5710744098544092
707,-0.30376573297682996,-0.1530268677623298,-0.3970889616897243,-0.3703826080568043,-0.4560714433260615
708,-0.3038040979597117,-0.1530268677623298,-0.3970889616897243,-0.3705881240213126,5.071654980392905
709,-0.30376573297682996,-0.1530268677623298,-0.3970889616897243,-0.37037881521674454,-0.06659666134925814
710,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,-0.37120675309371004,2.256174628753364
711,-0.30388082792547527,-0.1530268677623298,-0.3970889616897243,-0.3709970306310609,1.5429196063380135
712,-0.3038040979597117,-0.1530268677623298,-0.3970889616897243,-0.3705784443852398,1.0783653483174889
713,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,-0.3712003915341315,1.242601702163129
714,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,-0.37119778905856304,1.982355363182146
715,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,-0.37119778905856304,1.982355363182146
716,-0.30391919290835706,-0.1530268677623298,-0.3970889616897243,-0.371191894705251,1.982355363182146
717,-0.3041493828056477,-0.1530268677623298,-0.3970889616897243,-0.370846986558521,0.5340391470005108
718,-0.3041493828056477,-0.1530268677623298,-0.3970889616897243,-0.370875047400448,0.5105768107368481
719,-0.3041493828056477,-0.1530268677623298,-0.3970889616897243,-0.3709048925262422,1.918316986556619
720,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.36997799923159586,0.5246542124950457
721,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.3700439720385644,5.465822229622441
722,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.37010975811791086,0.6607357628242903
723,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.37016402982308866,1.0314406757901633
724,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.37021010474942045,1.6696162221617932
725,-0.3041110178227659,-0.1530268677623298,-0.3970889616897243,-0.37025472125080144,0.7405077061207439
726,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.36944136301326247,4.419402032263079
727,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.3694970713003645,0.6044261557914994
728,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.369550650680522,1.0079783395265003
729,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.36960189340749516,0.576271352275104
730,-0.30407265283988416,-0.15325412069454736,-0.3970889616897243,-0.36965088107309535,0.5152692779895806
731,-0.30407265283988416,-0.15325412069454736,-0.3970889616897243,-0.369697672021782,0.6560432955715576
732,-0.30403428785700237,-0.15325412069454736,-0.3970889616897243,-0.36896097425378094,0.6231960248024296
733,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.36978474840306197,1.341143514470513
734,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.36982506180662617,1.341143514470513
735,-0.30407265283988416,-0.1530268677623298,-0.3970889616897243,-0.36982506180662617,1.341143514470513
736,-0.30403428785700237,-0.1530268677623298,-0.3970889616897243,-0.36915737246918184,1.341143514470513
737,-0.3028833383705491,-0.15279961483011223,-0.3970889616897243,-0.3667747439499857,2.0543985368858637
738,-0.3026915134561402,-0.15279961483011223,-0.3970889616897243,-0.36592827717392623,0.0037903474417303705
739,-0.3025764185074949,-0.15279961483011223,-0.3970889616897243,-0.36543401730189595,1.4303003922724318
740,-0.3023078636273225,-0.15279961483011223,-0.3970889616897243,-0.3642550650274672,4.766644608965288
741,-0.3024229585759678,-0.15279961483011223,-0.3970889616897243,-0.36480060900784006,1.3786832524923738
742,-0.3026915134561402,-0.15279961483011223,-0.3970889616897243,-0.36602600999486473,1.4349928595251646
743,-0.3029984333191944,-0.15279961483011223,-0.3970889616897243,-0.36741272147061405,0.1445643650237075
744,-0.3028449733876673,-0.15279961483011223,-0.3970889616897243,-0.3667504605859394,1.4256079250196991
745,-0.303075163284958,-0.15279961483011223,-0.3970889616897243,-0.367785407862341,4.372477359735752
746,-0.302729878439022,-0.15279961483011223,-0.3970889616897243,-0.3662797250172805,1.406838056008769
747,-0.3026531484732584,-0.15279961483011223,-0.3970889616897243,-0.3659608039098675,1.6414614186453975
748,-0.303075163284958,-0.15279961483011223,-0.3970889616897243,-0.3678269159911419,0.06009995447452126
749,-0.3029217033534309,-0.15279961483011223,-0.3970889616897243,-0.367168809632133,1.2895263746904546
750,-0.3028833383705491,-0.15279961483011223,-0.3970889616897243,-0.36701492339927444,3.8093812894078445
751,-0.3033437181651304,-0.15279961483011223,-0.3970889616897243,-0.3690302597718733,1.3880681869978386
752,-0.30311352826783977,-0.15279961483011223,-0.3970889616897243,-0.3680399969879227,1.3270661127123153
753,-0.3031902582336033,-0.15279961483011223,-0.3970889616897243,-0.3683828008480366,1.3552209162287105
754,-0.3032286232164851,-0.15279961483011223,-0.3970889616897243,-0.3685582729703919,1.7228895268545803
755,-0.30326698819936687,-0.15279961483011223,-0.3970889616897243,-0.3687240146958205,1.7228895268545803
756,-0.3033053531822486,-0.15279961483011223,-0.3970889616897243,-0.3689068893327736,1.7228895268545803
757,-0.2839694018098336,-0.15029983257571908,-0.3409259378085633,0.35998862267302467,-0.019671988821932395
758,-0.27932723888113875,-0.15007257964350154,-0.3456918744453756,0.4972915090016695,-0.6203077971717014
759,-0.2754523756100794,-0.15007257964350154,-0.33355660951277255,0.5999162040914029,-0.5076885831061198
760,-0.27311211165429106,-0.15007257964350154,0.03545678759039177,0.7179796038175039,-0.31998989299681696
761,-0.2708102126813845,-0.14984532671128398,-0.351940189799678,0.85814019442377,-0.6156153299189688
762,-0.268163028862542,-0.14984532671128398,-0.310978487733944,0.9377433733389537,-0.6109228626662362
763,-0.26655169958150743,-0.14984532671128398,-0.11155412888327187,0.9706163185472131,-0.6296927316771666
764,-0.26547748006081767,-0.14984532671128398,-0.3514940504387777,0.9786002848377744,-0.5639981901389106
765,-0.26440326054012797,-0.15007257964350154,-0.37197766136551125,0.9870481706299747,-0.6203077971717014
766,-0.2632523110536747,-0.15007257964350154,-0.17316771308367518,0.9965650287962843,-0.6156153299189688
767,-0.2620629965843396,-0.15007257964350154,-0.3249424645495867,1.0060462767664282,-0.44199404156786376
768,-0.2621013615672214,-0.15007257964350154,-0.3944752683057618,0.974682568857499,-0.6109228626662362
769,-0.2628302962419751,-0.15007257964350154,-0.3970889616897243,0.9217550597721357,-0.5733831246443758
770,-0.2629070262077387,-0.15007257964350154,-0.33464373634927697,0.8903055822610846,-0.5452283211279803
771,-0.2634825009509653,-0.15007257964350154,0.025441565218290062,0.8450684079517359,-0.6343851989298991
772,-0.26501710026623637,-0.15007257964350154,-0.05309151634764399,0.773520284431942,-0.6203077971717014
773,-0.26659006456438916,-0.15007257964350154,0.042278536965891164,0.703664671662411,-0.6203077971717014
774,-0.267817744016606,-0.15007257964350154,-0.07006553353334073,0.6461859597296785,-0.5394317439334283
775,-0.2690454234688228,-0.15007257964350154,-0.19355689801196818,0.6118237757866973,-0.5394317439334283
776,-0.2695825332291677,-0.15007257964350154,-0.18450578166155138,0.5563830759621085,-0.5394317439334283
777,-0.29076000377990796,-0.15007257964350154,-0.20884522775356343,-0.34666378091765904,-0.6343851989298991
778,-0.28604111088544953,-0.15007257964350154,-0.26218548731544866,-0.33799480146679833,-0.6250002644244339
779,-0.2825882624260897,-0.14984532671128398,-0.333841618661033,-0.3320144139403615,-0.6296927316771666
780,-0.27982598365860184,-0.14984532671128398,-0.36575979651075025,-0.32766910767236956,-0.6484626006880968
781,-0.2763347702163602,-0.14984532671128398,-0.38243521101652944,-0.3223391091519652,1.0642879465592912
782,-0.2711554975273205,-0.14984532671128398,-0.39245429444226,-0.31424513051094605,-0.6296927316771666
783,-0.26632150968421675,-0.14984532671128398,-0.39410313319133045,-0.3069060675356457,0.33695552238574294
784,-0.2679712039481331,-0.14984532671128398,-0.3951290949402572,-0.3107494428545257,-0.6156153299189688
785,-0.26666679453015274,-0.15007257964350154,-0.3965375628730993,-0.30949861225749875,-0.6437701334353643
786,-0.2649787352833546,-0.15007257964350154,-0.3962742719521166,-0.3076439858169553,-0.6296927316771666
787,-0.2639045157626649,-0.15007257964350154,-0.39668760713317663,-0.30684419973926663,-0.6250002644244339
788,-0.26655169958150743,-0.15029983257571908,-0.39669340346766524,-0.31206965487911104,0.6560432955715576
789,-0.2639045157626649,-0.15029983257571908,-0.3969589826501642,-0.308722383446211,-0.6203077971717014
790,-0.26033657235465973,-0.15029983257571908,-0.3968326362381846,-0.3040220337292258,-0.6390776661826317
791,-0.2570755488097088,-0.15052708550793664,-0.3970889616897243,-0.2999224666140532,1.1440598898557448
792,-0.25868687809074337,-0.15052708550793664,-0.3969642635598711,-0.30336534856002056,-0.6250002644244339
793,-0.2574208336556448,-0.15052708550793664,-0.39671980803839535,-0.30237655404407504,-0.6250002644244339
794,-0.2573057387069994,-0.15052708550793664,-0.39684603370834354,-0.30311470841260724,-0.29349125439315066
795,-0.2574975636214083,-0.15052708550793664,-0.39684603370834354,-0.3033998795058981,-0.29349125439315066
796,-0.25791957843310787,-0.15052708550793664,-0.3969704961916261,-0.305726666034109,-0.29349125439315066
797,-0.30004432963729766,0.29443415577404247,-0.3970889616897243,-0.37131325363086576,-0.6437701334353643
798,-0.3000059646544159,0.3035242730627448,-0.3970889616897243,-0.3713323456555764,-0.6203077971717014
799,-0.29996759967153414,0.2996609732150463,-0.3970889616897243,-0.37135138974259296,-0.6390776661826317
800,-0.29989086970577056,0.29443415577404247,-0.3970889616897243,-0.3713569109382688,-0.6390776661826317
801,-0.2998525047228888,0.2769356799932905,-0.3970889616897243,-0.3713758988839781,-0.5733831246443758
802,-0.29977577475712525,0.2617097335347141,-0.3970889616897243,-0.37138182632566047,-0.6390776661826317
803,-0.2996990447913617,0.2578464336870156,-0.3970889616897243,-0.37138796829851817,-0.6390776661826317
804,-0.30023615455170655,0.2403479579062636,-0.3970889616897243,-0.3715906692145007,-0.6296927316771666
805,-0.3006581693634061,0.2305760818209086,-0.3970889616897243,-0.37174922371892266,-0.6484626006880968
806,-0.3006581693634061,0.22330398798994675,-0.3970889616897243,-0.37177191103177093,-0.5499207883807129
807,-0.30058143939764254,0.2114868355146337,-0.3970889616897243,-0.3717706745386083,-0.6390776661826317
808,-0.3003512495003519,0.20307847702258405,-0.3970889616897243,-0.3717242402187997,-0.5827680591498409
809,-0.3001977895688248,0.19716990078492752,-0.3970889616897243,-0.3717018057479766,-0.6390776661826317
810,-0.30027451953458834,0.1833074719196565,-0.3970889616897243,-0.3717455452978517,-0.6484626006880968
811,-0.3004663444489972,0.17467186049538927,-0.3970889616897243,-0.37181967740304817,-0.6390776661826317
812,-0.3010034542093421,0.1771716427497824,-0.3970889616897243,-0.3719855370628438,-0.6437701334353643
813,-0.3015405639696869,0.17103581357990832,-0.3970889616897243,-0.3721454377134715,-0.6437701334353643
814,-0.3018474838327411,0.1642182256133816,-0.3970889616897243,-0.37223890608501803,-0.626932456822618
815,-0.3020776737300318,0.1587641552401602,-0.3970889616897243,-0.37229974335081006,-0.626932456822618
816,-0.3020776737300318,0.15490085539246168,-0.3970889616897243,-0.3723183048479148,-0.626932456822618
817,-0.2837008469296612,-0.151890603101242,-0.39675070194353546,-0.2878923860420473,-0.6296927316771666
818,-0.2806700132820009,-0.151890603101242,-0.3967526495090226,-0.2759061486245406,-0.6390776661826317
