,Interpersonal Violence,Drug Use Disorders,gdp/percap,Domestic private health expenditure (PVT-D) per capita in US$,Deaths due to tuberculosis among HIV-negative people (per 100 000 population)
491,-0.32572700166957325,-0.17049046783717456,-0.6541992821436711,-0.4746814860221824,0.2570869277257319
492,-0.3258544247958119,-0.17049046783717456,-0.6527816060160162,-0.47405424919726646,0.30158852254263635
493,-0.32572700166957325,-0.17020325739848405,-0.6538289296084319,-0.4756223412595563,0.16808373809192284
494,-0.32534473229085736,-0.17020325739848405,-0.6533113746314806,-0.47471449848665165,0.12358214327501835
495,-0.31667995970663,-0.16991604695979357,-0.653884670534088,-0.4764476528712879,0.16808373809192284
496,-0.3217768847561755,-0.16962883652110305,-0.6547256732643465,-0.4771904333218462,0.2570869277257319
497,-0.27679652119393633,-0.16704394257288852,-0.6512826383466571,-0.4656690832220742,1.1916204188807265
498,-0.2784530218350386,-0.16704394257288852,-0.6501625680361983,-0.4628300112777178,1.1471188240638222
499,-0.27909013746623185,-0.16704394257288852,-0.6491920669808297,-0.46164156255682437,1.1026172292469176
500,-0.27947240684494773,-0.16704394257288852,-0.6479336066345107,-0.4628300112777178,1.0136140396131086
501,-0.2793449837187091,-0.16675673213419803,-0.6455417019141555,-0.46025503904911547,0.880109255162395
502,-0.27909013746623185,-0.16675673213419803,-0.6421037152788277,-0.45477496994721817,0.7466044707116815
503,-0.2792175605924705,-0.16675673213419803,-0.6386779103505672,-0.4559304062036423,0.6576012810778724
504,-0.2779433293300841,-0.16646952169550752,-0.6339419309001532,-0.4656525769898396,0.5685980914440634
505,-0.27756105995136815,-0.166182311256817,-0.6281029792608194,-0.4357432841806893,0.5240964966271588
506,-0.27679652119393633,-0.166182311256817,-0.6285977766900631,-0.42862909808756366,0.5240964966271588
507,-0.27475775117411816,-0.16589510081812653,-0.6262139698456407,-0.4316827510509703,0.43509330699334986
508,-0.2743754817954022,-0.16589510081812653,-0.621270280548096,-0.41260154658773757,0.43509330699334986
509,-0.27246413490182264,-0.16560789037943602,-0.6177084067848079,-0.4213168372076224,0.3905917121764454
510,-0.27246413490182264,-0.1653206799407455,-0.614504226610715,-0.4182631842442158,0.34609011735954087
511,-0.27233671177558405,-0.165033469502055,-0.6103779585305368,-0.41999633862885205,0.30158852254263635
512,-0.27233671177558405,-0.16474625906336451,-0.6066910727036936,-0.4222246799805271,0.2570869277257319
513,-0.27233671177558405,-0.164459048624674,-0.6012113529966905,-0.41517651881633993,0.21258533290882736
514,-0.27348351991173175,-0.1641718381859835,-0.5952436417229193,-0.40697292139572866,0.16808373809192284
515,-0.27399321241668634,-0.163884627747293,-0.587537659221901,-0.38896462202774695,0.12358214327501835
516,-0.27475775117411816,-0.1635974173086025,-0.5820620320980134,-0.3616963263761375,0.07908054845811384
517,-0.27131732676567494,-0.1653206799407455,-0.6319236812494549,-0.45337194020727456,2.0816523152188164
518,-0.2692785567458567,-0.16474625906336451,-0.6303879399151354,-0.4568712614410162,1.9926491255850076
519,-0.2655832860849362,-0.164459048624674,-0.6266617019752093,-0.45360302745855935,2.1706555048526255
520,-0.2637993623175953,-0.163884627747293,-0.6163033887892506,-0.44487123060643996,1.9036459359511986
521,-0.26239770792897027,-0.163310206869912,-0.6086057692941895,-0.43899501193091156,1.8146427463173895
522,-0.2595943991517202,-0.162735785992531,-0.6077050960039294,-0.4377735507455489,1.503131582599058
523,-0.2553894359858452,-0.16216136511514997,-0.6049573346011483,-0.4359743714319742,1.236122013697631
524,-0.26188801542401574,-0.16158694423776898,-0.5976087995278384,-0.4289922351967256,1.1026172292469176
525,-0.25755562913190205,-0.16101252336038796,-0.5884464339617106,-0.42258781708968896,1.1916204188807265
526,-0.25220385782987925,-0.16015089204431646,-0.5896261651368455,-0.42473362728019093,1.1026172292469176
527,-0.2469795096540951,-0.15928926072824495,-0.5922943232840947,-0.4267473876128158,1.1916204188807265
528,-0.2426471233619814,-0.15842762941217345,-0.5856711655938511,-0.4231325227534318,1.0136140396131086
529,-0.23933412207977683,-0.15756599809610194,-0.5885299933072436,-0.42202660519371155,0.9246108499792995
530,-0.23538400516637906,-0.15670436678003044,-0.5810956345485252,-0.418345715405389,0.8356076603454905
531,-0.23219842701041313,-0.15584273546395894,-0.5761695695238284,-0.4167446108786298,0.7021028758947769
532,-0.23194358075793584,-0.15526831458657792,-0.5881536895709129,-0.4253938765695761,0.6576012810778724
533,-0.22722892508710624,-0.1544066832705064,-0.5858502269949611,-0.42389180943622473,0.6130996862609679
534,-0.21805445999792433,-0.1535450519544349,-0.5820142140982772,-0.42019441341566754,0.6576012810778724
535,-0.22327880817370846,-0.1523962101996729,-0.5728388602336704,-0.4163154488405294,0.7021028758947769
536,-0.22111261502765162,-0.1515345788836014,-0.5769570669635972,-0.4176359474192999,0.6130996862609679
537,-0.2835499468845841,0.08483961215868227,0.583157732648367,0.4086660382462961,-0.6569758298134867
538,-0.28189344624348184,0.09632802970630237,0.5626940577971133,0.43548866562757044,-0.6560857979171486
539,-0.28112890748605,0.11011413076344649,0.587373117462416,0.4912632243483864,-0.6565308138653176
540,-0.2826579850009137,0.1204537065563046,0.7993419738372424,0.6451838399363146,-0.6587558936061628
541,-0.27666909806769774,0.1328037554199962,1.0007516075321221,0.8095198880642945,-0.6632060530878533
542,-0.26736720985227713,0.15175964437356937,1.2247980923225381,0.976100783776184,-0.6596459255025009
543,-0.2682591717359476,0.16640737674678502,1.4422935139243178,1.4200358997265676,-0.6600909414506699
544,-0.2692785567458567,0.18593768657773918,1.6614319107376807,1.6236732868052026,-0.6600909414506699
545,-0.26086863041410663,0.20259589202178835,1.7740137984952655,1.743145395719457,-0.6596459255025009
546,-0.2668575173473226,0.21982851834321848,1.4790824173552646,1.6607297781719477,-0.6663211647250367
547,-0.25972182227795887,0.23591230290988663,1.834171861901273,2.025418473163871,-0.6654311328286986
548,-0.2609960535403453,0.25687866493429334,2.0842280926678614,2.163757205522308,-0.6645411009323605
549,-0.260741207287868,0.2858869192420341,2.115935709981577,2.1923955184493917,-0.6654311328286986
550,-0.26532843983245896,0.3166184361819179,2.121886477684246,2.1400707622656134,-0.6640960849841914
551,-0.26647524796860667,0.35883837066942176,2.0393326620693966,2.0300897368862714,-0.6640960849841914
552,-0.2639267854438339,0.4065153034920452,1.6482043164943754,1.7571096681899543,-0.6618710052433462
553,-0.2620154385502544,0.4481608171021681,1.5888926310037925,1.827805860850876,-0.6649861168805296
554,-0.264946170453743,0.48951912027360045,1.7500923972891091,1.9343040712287114,-0.6649861168805296
555,-0.2666026710948453,0.5188145850200317,1.8615144514000412,1.9800593469831065,-0.6654311328286986
556,-0.2674946329785158,0.5512693645920586,1.849790507707202,1.9948324248331006,-0.6681012285177128
557,-0.3299319648354483,-0.17422420354015108,-0.5928692475234278,-0.46391942260520336,-0.3970865160827644
558,-0.3295496954567324,-0.1739369931014606,-0.5934386866964426,-0.4643320784110691,-0.3970865160827644
559,-0.3292948492042551,-0.1739369931014606,-0.5874307723007132,-0.4618231311114053,-0.3970865160827644
560,-0.32891257982553923,-0.1739369931014606,-0.5645147137798381,-0.4543127954446485,-0.3970865160827644
561,-0.32865773357306194,-0.1739369931014606,-0.5513861504710192,-0.45109408015889557,-0.3970865160827644
562,-0.32840288732058465,-0.1739369931014606,-0.5457559782252276,-0.44876670141381275,-0.3970865160827644
563,-0.32840288732058465,-0.1739369931014606,-0.5317725404308977,-0.4429730138994574,-0.3970865160827644
564,-0.32840288732058465,-0.1739369931014606,-0.504260466406834,-0.4388299496085652,-0.3970865160827644
565,-0.32776577168939147,-0.1739369931014606,-0.47768770464040194,-0.4352811096781197,-0.3970865160827644
566,-0.32725607918443694,-0.1739369931014606,-0.4899157171641419,-0.434554835459796,-0.3970865160827644
567,-0.32649154042700507,-0.1739369931014606,-0.4960049756530756,-0.4144997632947201,-0.3970865160827644
568,-0.3261092710482892,-0.1739369931014606,-0.47803478070041355,-0.4147308505460049,-0.3970865160827644
569,-0.32598184792205054,-0.1739369931014606,-0.4930907677376471,-0.41192479106611773,-0.48608970571657345
570,-0.32598184792205054,-0.1739369931014606,-0.48491981948026625,-0.40598254746165086,-0.48608970571657345
571,-0.32598184792205054,-0.1739369931014606,-0.48647946867253083,-0.4033580565363446,-0.48608970571657345
572,-0.3261092710482892,-0.1739369931014606,-0.5140884179335218,-0.41837872786985825,-0.48608970571657345
573,-0.32623669417452783,-0.1739369931014606,-0.509915248825678,-0.41263455905220686,-0.48608970571657345
574,-0.32649154042700507,-0.1739369931014606,-0.5020448753884369,-0.4054708542623773,-0.48608970571657345
575,-0.32738350231067553,-0.1739369931014606,-0.46621228815119314,-0.39784497496997806,-0.48608970571657345
576,-0.3275109254369142,-0.1739369931014606,-0.4698748440337292,-0.41067031741628585,-0.48608970571657345
577,-0.2555168591120838,-0.17221373046931757,-0.6564496228304992,-0.48118494152262675,0.6576012810778724
578,-0.2615057460452998,-0.17221373046931757,-0.6544254863929662,-0.47910515626106337,0.7466044707116815
579,-0.25895728352052705,-0.17221373046931757,-0.652815218864033,-0.4706209528924633,0.791106065528586
580,-0.2544974741021747,-0.17221373046931757,-0.6482656981054509,-0.4755563163306178,0.9246108499792995
581,-0.2528409734610724,-0.17221373046931757,-0.6380736914829138,-0.4655700458286664,0.880109255162395
582,-0.25003766468382244,-0.17221373046931757,-0.6297084961590338,-0.4591986401860991,0.7021028758947769
583,-0.2203480762702198,-0.17192652003062708,-0.6264695156531225,-0.45195240423509636,0.7466044707116815
584,-0.22697407883462897,-0.17192652003062708,-0.6209077471874656,-0.45071443681749906,0.791106065528586
585,-0.24048093021592457,-0.17192652003062708,-0.6129326822536284,-0.44450809349727805,0.6576012810778724
586,-0.23729535205995864,-0.17163930959193657,-0.6197037120900052,-0.44909682605850537,0.5240964966271588
587,-0.23258069638912904,-0.17163930959193657,-0.6137978995409772,-0.4472976467449306,0.43509330699334986
588,-0.22990481073811764,-0.17135209915324606,-0.6076682069267088,-0.4490142948973322,0.34609011735954087
589,-0.22633696320343577,-0.17135209915324606,-0.6077508996628426,-0.45119311755230335,0.34609011735954087
590,-0.22124003815389026,-0.17106488871455555,-0.6061805468456009,-0.4490308011295668,0.34609011735954087
591,-0.21550599747315158,-0.17106488871455555,-0.6027260676463019,-0.4472976467449306,0.30158852254263635
592,-0.21142845743351515,-0.17077767827586507,-0.6176274117809146,-0.45535268807543017,0.34609011735954087
593,-0.20556699362653783,-0.17077767827586507,-0.6218473149929231,-0.4551050945919108,0.43509330699334986
594,-0.197411913547265,-0.17049046783717456,-0.6232107596191792,-0.4585714033611832,0.3905917121764454
595,-0.19384406601258314,-0.17020325739848405,-0.6190477652322939,-0.45784512914285946,0.34609011735954087
596,-0.1805920608837648,-0.17020325739848405,-0.6209754632095864,-0.4604366076036964,0.30158852254263635
597,-0.23907927582729957,-0.16876720520503155,-0.3974398095187781,-0.11279885051014632,-0.5172408220884065
598,-0.23665823642876543,-0.16761836345026954,-0.42333696978339336,-0.14749495066733936,-0.4949900246799543
599,-0.23844216019610637,-0.16589510081812653,-0.4301330133971016,-0.15804243306526813,-0.4994401841616447
600,-0.23869700644858366,-0.165033469502055,-0.41193693479035665,-0.13435598980857358,-0.4994401841616447
601,-0.23691308268124273,-0.163884627747293,-0.34013114320000054,-0.06394040309564042,-0.49053986519826376
602,-0.22595469382471986,-0.163310206869912,-0.26747838936256896,0.010156073405615258,-0.5083405031250257
603,-0.22824831009701535,-0.16216136511514997,-0.16930361193124552,0.0616885304421312,-0.512790662606716
604,-0.253350665966027,-0.16072531292169748,-0.11433021679900611,0.12702019762679825,-0.5261411410517874
605,-0.2398438145847314,-0.16043810248300697,-0.09720241456039097,0.1843133297132002,-0.5572922574236205
606,-0.24277454648822006,-0.15928926072824495,-0.12731406848512203,0.15427198704617295,-0.5483919384602397
607,-0.23627596705004952,-0.15900205028955444,0.009357054391996805,0.2663658101515477,-0.5350414600151683
608,-0.23576627454509497,-0.15871483985086396,0.10932847088518796,0.37342523242536024,-0.5572922574236205
609,-0.24035350708968595,-0.15785320853479246,0.1521150387264567,0.4351255285184085,-0.5528420979419302
610,-0.24150031522583368,-0.15756599809610194,0.17640762459738438,0.5280391097671427,-0.5528420979419302
611,-0.23092419574802675,-0.15670436678003044,0.11589038748347225,0.4969743807015686,-0.5795430548320728
612,-0.2332178120203222,-0.15584273546395894,0.059347814742105716,0.4759124283701802,-0.5661925763870015
613,-0.23895185270106092,-0.15526831458657792,0.0738649149227702,0.4825644399607362,-0.5750928953503824
614,-0.23691308268124273,-0.1549811041478874,0.148094574081288,0.6224877706136978,-0.5795430548320728
615,-0.23653081330252682,-0.1544066832705064,0.20404499402424195,0.6900807916145092,-0.5928935332771442
616,-0.23678565955500408,-0.15383226239312542,0.14319757151907336,0.6235276632444795,-0.5928935332771442
617,3.6412097643916987,9.799445490426244,-0.6169783799545022,-0.4368822142048788,-0.2902826885221936
618,3.3970670545184687,8.499531044913029,-0.6119936966680192,-0.4357102717162201,-0.32143380489402673
619,3.2297604897671373,6.962093566602768,-0.6068864672342105,-0.43069237711689246,-0.3525849212658599
620,3.226957180989887,5.241990249285347,-0.5994302421639116,-0.42542688903404535,-0.3792858781560025
621,3.213322906482353,4.142261479539413,-0.5879526271852507,-0.41839523410209284,-0.4371379514179784
622,3.04894707363451,3.565830129087574,-0.5746635978462664,-0.4115946664214251,-0.432687791936288
623,2.849147611692326,3.15224709737325,-0.5565453788461914,-0.4043319242381878,-0.45048842986304977
624,2.6360961446213236,2.9055333305381086,-0.5251511342826981,-0.3936854044468512,-0.472739227271502
625,2.4368063751840943,2.7805967897077397,-0.48535461536483654,-0.3706757167117765,-0.49053986519826376
626,2.2946021663017744,2.6924231850297553,-0.466066679637591,-0.35555600798485504,-0.4949900246799543
627,2.073777888530215,2.6513520922970137,-0.4299731482898833,-0.34344043352463643,-0.5038903436433352
628,1.889141778610429,2.5735180634118873,-0.3741830131707718,-0.3108406248612414,-0.5261411410517874
629,1.7234917145001998,2.459495519251758,-0.3348985404261297,-0.2855530770777877,-0.5439417789785492
630,1.5905893938333004,2.407510429848777,-0.2944765110721015,-0.260265529294334,-0.5439417789785492
631,1.470811655168981,2.404925535900562,-0.26152362719133243,-0.24465063360037365,-0.5528420979419302
632,1.38390908307423,2.373906808521988,-0.24066200524431447,-0.23476340049183006,-0.5528420979419302
633,1.3283526000341839,2.4003301688815144,-0.23804046627892306,-0.2176959563612223,-0.5528420979419302
634,1.2578876112242172,2.553987753580933,-0.20012317634590393,-0.1783946174105674,-0.561742416905311
635,1.2163476720704214,2.861302922979771,-0.14014269881081431,-0.13064208755578174,-0.570642735868692
636,1.1874226224142506,3.112899267272651,-0.12465258285729774,-0.10226787434445217,-0.5795430548320728
637,3.9391250335376338,-0.1544066832705064,-0.5336504506168971,-0.4352811096781197,-0.5350414600151683
638,4.0725370467094875,-0.15526831458657792,-0.5372218316285232,-0.43495098503342716,-0.521690981570097
639,4.709652677902676,-0.1544066832705064,-0.5391566614044502,-0.4417680589463295,-0.5261411410517874
640,3.087428857758579,-0.15584273546395894,-0.5451272771324788,-0.44723162181599213,-0.5305913005334779
641,2.805568902518712,-0.15612994590264942,-0.5183735499495467,-0.42550942019521854,-0.5394916194968588
642,2.315499559004911,-0.15612994590264942,-0.4835729151024807,-0.3979935310600897,-0.5572922574236205
643,2.2776548905120357,-0.15555552502526843,-0.46590268391119155,-0.384673001646743,-0.5572922574236205
644,2.133666757862375,-0.15469389370919692,-0.4140430509222383,-0.3452396128382111,-0.5483919384602397
645,2.1278052940553973,-0.15297063107705391,-0.3733346775395591,-0.30212533424135657,-0.5528420979419302
646,2.1738050426275457,-0.15124736844491088,-0.38893154524426676,-0.3162546690342002,-0.561742416905311
647,2.0731407728990217,-0.15009852669014886,-0.32844357094792076,-0.28614730143823436,-0.5750928953503824
648,1.981268698880964,-0.14866247449669637,-0.2758083162109475,-0.27479101366080866,-0.5839932143137633
649,1.910166594439804,-0.14607758054848183,-0.23902149861045,-0.22566846653054873,-0.5795430548320728
650,1.8232640223450531,-0.1440671074776483,-0.23074681029204114,-0.20417735216105998,-0.5750928953503824
651,1.6235919835291077,-0.14492873879371984,-0.23641948459592746,-0.20627364365485806,-0.5750928953503824
652,1.5965782807665165,-0.14291826572288632,-0.3389571004231696,-0.2673962216196943,-0.5795430548320728
653,1.7580233817108706,-0.14291826572288632,-0.3542279076561905,-0.2745764326417585,-0.5750928953503824
654,1.8007101290008143,-0.1409077926520528,-0.32543272209912055,-0.25704681400858104,-0.5795430548320728
655,1.835241796211485,-0.13918453001990977,-0.30109865147689785,-0.25067540836601376,-0.570642735868692
656,1.8361337580951556,-0.13774847782645727,-0.31999596847837397,-0.2612393969961772,-0.5750928953503824
657,-0.33184331172902787,-0.1739369931014606,-0.6343185024766587,-0.42729209327655865,-0.32588396437571715
658,-0.3317158886027892,-0.1739369931014606,-0.6319787995974063,-0.42922332244801037,-0.3926363566010739
659,-0.3315884654765506,-0.1739369931014606,-0.6279789444318052,-0.4257735199109727,-0.3080833264489553
660,-0.3317158886027892,-0.1739369931014606,-0.6183875937805657,-0.4129316712324302,-0.1879290204433132
661,-0.33209815798150516,-0.1739369931014606,-0.6132225677767102,-0.40519024831438855,-0.25023125318697953
662,-0.331461042350312,-0.1739369931014606,-0.6118179027355782,-0.40519024831438855,-0.31253348593064584
663,-0.33248042736022104,-0.1739369931014606,-0.6105880776115,-0.4044804803282995,-0.31698364541233626
664,-0.33107877297159605,-0.1739369931014606,-0.6035272019998207,-0.3965739950879115,-0.35703508074755025
665,-0.33082392671911875,-0.1739369931014606,-0.5957918739075515,-0.3895918588526629,-0.38818619711938346
666,-0.3317158886027892,-0.1739369931014606,-0.5983884520410903,-0.39493987809668313,-0.3792858781560025
667,-0.3326078504864597,-0.1739369931014606,-0.5995790790443117,-0.3997101792124913,-0.35703508074755025
668,-0.33209815798150516,-0.1739369931014606,-0.592802592436705,-0.4053718168689695,-0.31698364541233626
669,-0.33209815798150516,-0.1739369931014606,-0.5948432673513756,-0.40707195878913643,-0.32588396437571715
670,-0.3317158886027892,-0.1739369931014606,-0.5893387059174517,-0.4017239395451162,-0.31253348593064584
671,-0.3292948492042551,-0.1739369931014606,-0.5884962596661494,-0.40175695200958544,-0.3659353997109312
672,-0.3290400029517778,-0.1736497826627701,-0.6022096925349693,-0.4164805111628757,-0.37483571867431215
673,-0.32891257982553923,-0.1736497826627701,-0.6002359497796578,-0.4177845035094115,-0.3792858781560025
674,-0.3287851566993006,-0.1736497826627701,-0.5972050656098317,-0.4135589080573462,-0.294732848003884
675,-0.32916742607801647,-0.1736497826627701,-0.5906156345789069,-0.4094653624631578,-0.2769322100771222
676,-0.3292948492042551,-0.1736497826627701,-0.5924113452005274,-0.4118917786016485,-0.26358173163205084
677,-0.3076329177436867,-0.17077767827586507,-0.4648819287157861,-0.35164403094524765,-0.5884433737954538
678,-0.30686837898625485,-0.17077767827586507,-0.4559322013655502,-0.3506701632434045,-0.5884433737954538
679,-0.3063586864813003,-0.17049046783717456,-0.451472171780892,-0.3409810049216765,-0.5884433737954538
680,-0.30202630018918664,-0.17049046783717456,-0.4459282132471961,-0.3322657143017916,-0.5928935332771442
681,-0.3021537233154253,-0.17020325739848405,-0.4324327907291611,-0.32840325595888814,-0.5973436927588346
682,-0.2997326839168912,-0.17077767827586507,-0.418097743125837,-0.3065655107124721,-0.610694171203906
683,-0.29501802824606155,-0.17020325739848405,-0.3890349418120922,-0.28885432352471374,-0.6151443306855964
684,-0.29743906764459566,-0.17049046783717456,-0.3427325267443922,-0.25359701147154334,-0.6365050961977106
685,-0.28966625694403875,-0.17020325739848405,-0.3007691426590808,-0.21850476174071914,-0.6195944901672868
686,-0.28533387065192506,-0.17020325739848405,-0.30650304958670355,-0.23720632286255539,-0.6365050961977106
687,-0.2783255987088,-0.16962883652110305,-0.23150923621087996,-0.19153357826933315,-0.6329449686123583
688,-0.2803643687286182,-0.16934162608241254,-0.17900532981778822,-0.12387453233958332,-0.6195944901672868
689,-0.2822757156221978,-0.16934162608241254,-0.13497572369833985,-0.11227065107863816,-0.6329449686123583
690,-0.28023694560237955,-0.16905441564372203,-0.10039240123397698,-0.09654021175903543,-0.640065223783063
691,-0.2756497130577886,-0.16934162608241254,-0.09572989629875127,-0.0938001772080868,-0.6360600802495415
692,-0.26673009422108396,-0.16847999476634104,-0.05473379284542875,-0.09297486559635527,-0.6471854789537677
693,-0.26265255418144756,-0.16761836345026954,-0.036302524222729046,-0.10452922816059652,-0.6480755108501057
694,-0.2682591717359476,-0.16704394257288852,-0.02600037831976402,-0.1152417728808716,-0.6440703673165844
695,-0.27208186552310676,-0.16704394257288852,-0.00582937798311978,-0.0766832143807751,-0.6440703673165844
696,-0.27373836616420905,-0.16675673213419803,-1.687290028023409e-05,-0.07333244923714513,-0.6445153832647534
697,-0.3225414235136073,-0.15641715634133993,-0.40829725763981317,-0.3993800545677987,-0.5038903436433352
698,-0.32534473229085736,-0.1544066832705064,-0.3930801743500579,-0.37701410988987455,-0.5305913005334779
699,-0.32738350231067553,-0.1535450519544349,-0.3513584667432763,-0.35722313744055273,-0.49053986519826376
700,-0.32700123293195965,-0.15124736844491088,-0.26072576412047294,-0.3332725944681041,-0.512790662606716
701,-0.32725607918443694,-0.14981131625145838,-0.17968297628078087,-0.27970987086672855,-0.512790662606716
702,-0.32891257982553923,-0.14780084318062486,-0.13521121629433117,-0.3109396622546492,-0.5572922574236205
703,-0.3276383485631528,-0.14751363274193435,-0.07607348483884853,-0.2844801719825367,-0.5350414600151683
704,-0.3287851566993006,-0.14550315967110083,0.03661359915039407,-0.2579546567814857,-0.5750928953503824
705,-0.32802061794186876,-0.14607758054848183,0.15553502090379306,-0.15512082995973855,-0.5750928953503824
706,-0.3299319648354483,-0.14894968493538688,0.06677240254170047,-0.1545431118315265,-0.5528420979419302
707,-0.3303142342141642,-0.14981131625145838,0.036260501040382184,-0.1826367190948674,-0.5928935332771442
708,-0.33082392671911875,-0.1509601580062204,0.06869066155289776,-0.1540974435611915,-0.610694171203906
709,-0.33069650359288016,-0.1518217893222919,-0.0003390310012510133,-0.19617182952726428,-0.6151443306855964
710,-0.3315884654765506,-0.1532578415157444,0.02010316468164743,-0.27157229837505575,-0.6240446496489773
711,-0.33235300423398245,-0.15383226239312542,0.014355616677098565,-0.25159975737115303,-0.6356150643013725
712,-0.33209815798150516,-0.1544066832705064,-0.08026644613747139,-0.269195400933269,-0.6284948091306678
713,-0.3317158886027892,-0.15526831458657792,-0.05447320970911799,-0.25197940071254954,-0.6151443306855964
714,-0.3319707348552665,-0.15526831458657792,-0.007559208467073869,-0.23553919340685767,-0.6151443306855964
715,-0.3319707348552665,-0.15469389370919692,0.06320160813071479,-0.21008658330105767,-0.610694171203906
716,-0.33184331172902787,-0.1541194728318159,0.06575494280253232,-0.1743836029775522,-0.6382851599903867
717,-0.3350288898849938,-0.17135209915324606,-0.09983283421565745,0.23226393435480142,-0.6774465634292628
718,-0.3350288898849938,-0.17106488871455555,-0.08481272796424194,0.2535404677052399,-0.6729964039475723
719,-0.3350288898849938,-0.17106488871455555,-0.03701515712818545,0.317617661240075,-0.6685462444658818
720,-0.3350288898849938,-0.17135209915324606,0.1207247459916056,0.557238634590204,-0.6636510690360223
721,-0.3350288898849938,-0.17163930959193657,0.2494900329590795,0.7445018392920856,-0.6592009095543319
722,-0.3350288898849938,-0.17077767827586507,0.2997276621197345,0.816551542996247,-0.6551957660208105
723,-0.3350288898849938,-0.17049046783717456,0.36723861354686455,0.8853660251824209,-0.6658761487768676
724,-0.33515631301123244,-0.17020325739848405,0.5317736191569234,1.0811134332529024,-0.6721063720512342
725,-0.33515631301123244,-0.17020325739848405,0.7011728567370417,1.5695493513078496,-0.6672111966213747
726,-0.33515631301123244,-0.17020325739848405,0.5854380105110545,1.4869191527412897,-0.6721063720512342
727,-0.33515631301123244,-0.17020325739848405,0.5524369944127633,1.3099888494182872,-0.6725513879994033
728,-0.33515631301123244,-0.17049046783717456,0.617244002843127,1.3114083853904652,-0.6627610371396843
729,-0.33515631301123244,-0.17049046783717456,0.4796577799680001,1.174868832345603,-0.6587558936061628
730,-0.33515631301123244,-0.17049046783717456,0.4130759546610625,1.195402585245483,-0.6725513879994033
731,-0.33515631301123244,-0.17020325739848405,0.36450843621892515,1.252959817047639,-0.6592009095543319
732,-0.33515631301123244,-0.16991604695979357,0.20433735568141342,0.985789942097912,-0.6689912604140509
733,-0.33515631301123244,-0.16962883652110305,0.24026510929115324,1.0629895902592783,-0.6681012285177128
734,-0.33515631301123244,-0.16934162608241254,0.31028547830398656,1.1780050164701827,-0.6649861168805296
735,-0.33515631301123244,-0.16934162608241254,0.4244753708751268,1.3718542078336817,-0.660535957398839
736,-0.33515631301123244,-0.16934162608241254,0.40727290040453157,0.9356109961046358,-0.6600909414506699
737,-0.3263641173007665,-0.11821816799550308,0.9388025557358797,0.2048800950775496,-0.6440703673165844
738,-0.32840288732058465,-0.11879258887288409,0.9394534727165087,0.2217824768858111,-0.6440703673165844
739,-0.32865773357306194,-0.1199414306276461,1.0682802809983591,0.2829545735473512,-0.6462954470574296
740,-0.32840288732058465,-0.12051585150502711,1.4439340014876882,0.4668835193378374,-0.6543057341244725
741,-0.33005938796168693,-0.1199414306276461,1.7573416172483731,0.6479898994162018,-0.6440703673165844
742,-0.32865773357306194,-0.11764374711812207,1.874700351450409,0.7009914111215999,-0.6551957660208105
743,-0.3301868110879256,-0.11592048448597907,2.0425637648745414,0.7812282060141381,-0.6592009095543319
744,-0.3295496954567324,-0.11448443229252656,2.382739167030672,0.9794185364553447,-0.6551957660208105
745,-0.3301868110879256,-0.11161232790562152,2.696502451076397,1.1278590829413757,-0.6632060530878533
746,-0.3304416573404029,-0.10988906527347851,2.3820455455441802,1.104931926367474,-0.6543057341244725
747,-0.3312061960978347,-0.11103790702824051,2.3808356397407406,1.1084807662979197,-0.6485205267982748
748,-0.33133361922407334,-0.11218674878300253,2.580709605744832,1.2077657531892212,-0.6640960849841914
749,-0.3333723892438915,-0.11563327404728856,2.4140454279620496,1.0965137479278126,-0.6592009095543319
750,-0.33349981237013016,-0.11678211580205057,2.56124759101483,1.1290805441267382,-0.6640960849841914
751,-0.3322255811077438,-0.11764374711812207,2.6421378125400015,1.1740930394305753,-0.6672111966213747
752,-0.33248042736022104,-0.11907979931157459,2.164118904620641,0.9367994448255292,-0.6636510690360223
753,-0.33248042736022104,-0.11821816799550308,2.2553621584189694,0.9675175430141761,-0.6592009095543319
754,-0.33248042736022104,-0.11821816799550308,2.426000764243085,1.0384118104619138,-0.6667661806732057
755,-0.33235300423398245,-0.11793095755681259,2.656198742209841,1.1630008513689036,-0.669881292310389
756,-0.33235300423398245,-0.11735653667943158,2.5459940996817774,1.164767018218009,-0.669881292310389
757,-0.3295496954567324,-0.1739369931014606,-0.6059541139890511,-0.4636718291216839,1.32512520333144
758,-0.3290400029517778,-0.1739369931014606,-0.6056880666918427,-0.4627144676520754,1.503131582599058
759,-0.32840288732058465,-0.1739369931014606,-0.6057856581366369,-0.4623513305429135,1.058115634430013
760,-0.3285303104468233,-0.1739369931014606,-0.6002022643225872,-0.46261543025866764,1.058115634430013
761,-0.3275109254369142,-0.1739369931014606,-0.5925353006814021,-0.46327567954805277,0.9246108499792995
762,-0.32725607918443694,-0.1739369931014606,-0.5888363579102748,-0.46253289909749445,0.9691124447962041
763,-0.32725607918443694,-0.1739369931014606,-0.5838417877248012,-0.46127842544766257,0.880109255162395
764,-0.32649154042700507,-0.1739369931014606,-0.5773168450747036,-0.4608822758740314,1.414128392965249
765,-0.3261092710482892,-0.1736497826627701,-0.5651265272400696,-0.4624998866330252,1.7256395566835807
